Id,Time,Intensity,Calories,DateHour,Date,TimeofDay
1503960366,0:00:00,10,66,2016-04-24T00:00:00Z,4/24/2016,Night
1503960366,0:00:00,1,51,2016-04-30T00:00:00Z,4/30/2016,Night
1624580081,0:00:00,1,51,2016-04-14T00:00:00Z,4/14/2016,Night
1624580081,0:00:00,1,51,2016-04-21T00:00:00Z,4/21/2016,Night
1624580081,0:00:00,1,51,2016-04-22T00:00:00Z,4/22/2016,Night
1624580081,0:00:00,1,51,2016-05-01T00:00:00Z,5/1/2016,Night
1624580081,0:00:00,1,51,2016-05-03T00:00:00Z,5/3/2016,Night
1624580081,0:00:00,1,51,2016-05-04T00:00:00Z,5/4/2016,Night
1624580081,0:00:00,1,51,2016-05-08T00:00:00Z,5/8/2016,Night
1644430081,0:00:00,33,173,2016-04-17T00:00:00Z,4/17/2016,Night
1644430081,0:00:00,9,111,2016-04-18T00:00:00Z,4/18/2016,Night
1644430081,0:00:00,41,205,2016-05-06T00:00:00Z,5/6/2016,Night
1644430081,0:00:00,6,103,2016-05-07T00:00:00Z,5/7/2016,Night
1844505072,0:00:00,39,138,2016-05-01T00:00:00Z,5/1/2016,Night
2026352035,0:00:00,1,48,2016-04-12T00:00:00Z,4/12/2016,Night
2026352035,0:00:00,1,48,2016-04-15T00:00:00Z,4/15/2016,Night
2026352035,0:00:00,4,51,2016-04-20T00:00:00Z,4/20/2016,Night
2026352035,0:00:00,1,48,2016-04-23T00:00:00Z,4/23/2016,Night
2026352035,0:00:00,1,48,2016-04-27T00:00:00Z,4/27/2016,Night
2026352035,0:00:00,1,48,2016-04-28T00:00:00Z,4/28/2016,Night
2026352035,0:00:00,1,48,2016-04-29T00:00:00Z,4/29/2016,Night
2026352035,0:00:00,1,48,2016-05-08T00:00:00Z,5/8/2016,Night
2026352035,0:00:00,1,48,2016-05-11T00:00:00Z,5/11/2016,Night
3977333714,0:00:00,4,48,2016-04-13T00:00:00Z,4/13/2016,Night
3977333714,0:00:00,2,45,2016-04-16T00:00:00Z,4/16/2016,Night
3977333714,0:00:00,1,44,2016-04-17T00:00:00Z,4/17/2016,Night
3977333714,0:00:00,1,43,2016-04-18T00:00:00Z,4/18/2016,Night
3977333714,0:00:00,1,44,2016-04-19T00:00:00Z,4/19/2016,Night
3977333714,0:00:00,2,45,2016-04-21T00:00:00Z,4/21/2016,Night
3977333714,0:00:00,6,51,2016-04-23T00:00:00Z,4/23/2016,Night
3977333714,0:00:00,4,48,2016-04-25T00:00:00Z,4/25/2016,Night
3977333714,0:00:00,0,43,2016-04-26T00:00:00Z,4/26/2016,Night
3977333714,0:00:00,3,46,2016-04-27T00:00:00Z,4/27/2016,Night
3977333714,0:00:00,2,46,2016-05-03T00:00:00Z,5/3/2016,Night
3977333714,0:00:00,2,45,2016-05-04T00:00:00Z,5/4/2016,Night
3977333714,0:00:00,3,46,2016-05-06T00:00:00Z,5/6/2016,Night
3977333714,0:00:00,2,45,2016-05-07T00:00:00Z,5/7/2016,Night
3977333714,0:00:00,1,43,2016-05-08T00:00:00Z,5/8/2016,Night
4020332650,0:00:00,5,148,2016-04-16T00:00:00Z,4/16/2016,Night
4020332650,0:00:00,7,109,2016-05-05T00:00:00Z,5/5/2016,Night
4319703577,0:00:00,2,66,2016-04-16T00:00:00Z,4/16/2016,Night
4319703577,0:00:00,3,67,2016-04-29T00:00:00Z,4/29/2016,Night
4319703577,0:00:00,3,66,2016-05-06T00:00:00Z,5/6/2016,Night
4445114986,0:00:00,17,107,2016-04-15T00:00:00Z,4/15/2016,Night
4558609924,0:00:00,5,67,2016-05-11T00:00:00Z,5/11/2016,Night
5577150313,0:00:00,25,200,2016-05-03T00:00:00Z,5/3/2016,Night
5577150313,0:00:00,12,148,2016-05-04T00:00:00Z,5/4/2016,Night
5577150313,0:00:00,15,152,2016-05-05T00:00:00Z,5/5/2016,Night
6775888955,0:00:00,29,158,2016-05-01T00:00:00Z,5/1/2016,Night
6775888955,0:00:00,20,133,2016-05-07T00:00:00Z,5/7/2016,Night
7086361926,0:00:00,24,128,2016-04-15T00:00:00Z,4/15/2016,Night
7086361926,0:00:00,14,138,2016-04-28T00:00:00Z,4/28/2016,Night
8583815059,0:00:00,15,124,2016-04-24T00:00:00Z,4/24/2016,Night
8583815059,0:00:00,6,103,2016-04-30T00:00:00Z,4/30/2016,Night
8583815059,0:00:00,55,226,2016-05-01T00:00:00Z,5/1/2016,Night
8583815059,0:00:00,6,103,2016-05-11T00:00:00Z,5/11/2016,Night
8792009665,0:00:00,15,131,2016-04-14T00:00:00Z,4/14/2016,Night
8792009665,0:00:00,12,105,2016-04-15T00:00:00Z,4/15/2016,Night
8792009665,0:00:00,21,122,2016-04-23T00:00:00Z,4/23/2016,Night
8792009665,0:00:00,14,126,2016-04-27T00:00:00Z,4/27/2016,Night
8792009665,0:00:00,24,152,2016-04-29T00:00:00Z,4/29/2016,Night
8792009665,0:00:00,15,131,2016-05-02T00:00:00Z,5/2/2016,Night
8792009665,0:00:00,17,134,2016-05-04T00:00:00Z,5/4/2016,Night
8877689391,0:00:00,20,143,2016-04-16T00:00:00Z,4/16/2016,Night
8877689391,0:00:00,41,244,2016-04-17T00:00:00Z,4/17/2016,Night
1503960366,1:00:00,0,48,2016-04-13T01:00:00Z,4/13/2016,Night
1503960366,1:00:00,0,48,2016-04-16T01:00:00Z,4/16/2016,Night
1503960366,1:00:00,0,48,2016-04-17T01:00:00Z,4/17/2016,Night
1503960366,1:00:00,0,48,2016-04-18T01:00:00Z,4/18/2016,Night
1503960366,1:00:00,1,49,2016-04-19T01:00:00Z,4/19/2016,Night
1503960366,1:00:00,11,66,2016-04-26T01:00:00Z,4/26/2016,Night
1503960366,1:00:00,0,49,2016-04-29T01:00:00Z,4/29/2016,Night
1503960366,1:00:00,1,51,2016-05-06T01:00:00Z,5/6/2016,Night
1503960366,1:00:00,0,48,2016-05-07T01:00:00Z,5/7/2016,Night
1503960366,1:00:00,0,48,2016-05-08T01:00:00Z,5/8/2016,Night
1624580081,1:00:00,1,51,2016-04-12T01:00:00Z,4/12/2016,Night
1624580081,1:00:00,1,51,2016-04-13T01:00:00Z,4/13/2016,Night
1624580081,1:00:00,1,51,2016-04-17T01:00:00Z,4/17/2016,Night
1624580081,1:00:00,1,51,2016-04-26T01:00:00Z,4/26/2016,Night
1624580081,1:00:00,1,51,2016-04-29T01:00:00Z,4/29/2016,Night
1624580081,1:00:00,1,51,2016-05-10T01:00:00Z,5/10/2016,Night
1624580081,1:00:00,1,51,2016-05-11T01:00:00Z,5/11/2016,Night
1644430081,1:00:00,14,145,2016-04-17T01:00:00Z,4/17/2016,Night
1644430081,1:00:00,26,136,2016-05-06T01:00:00Z,5/6/2016,Night
1644430081,1:00:00,16,132,2016-05-08T01:00:00Z,5/8/2016,Night
1844505072,1:00:00,22,103,2016-05-01T01:00:00Z,5/1/2016,Night
2026352035,1:00:00,1,48,2016-04-13T01:00:00Z,4/13/2016,Night
2026352035,1:00:00,2,49,2016-04-16T01:00:00Z,4/16/2016,Night
2026352035,1:00:00,1,48,2016-04-21T01:00:00Z,4/21/2016,Night
2026352035,1:00:00,1,49,2016-04-27T01:00:00Z,4/27/2016,Night
2026352035,1:00:00,1,48,2016-05-09T01:00:00Z,5/9/2016,Night
3977333714,1:00:00,0,43,2016-04-18T01:00:00Z,4/18/2016,Night
3977333714,1:00:00,2,45,2016-04-23T01:00:00Z,4/23/2016,Night
3977333714,1:00:00,1,44,2016-04-26T01:00:00Z,4/26/2016,Night
3977333714,1:00:00,1,43,2016-05-01T01:00:00Z,5/1/2016,Night
3977333714,1:00:00,2,45,2016-05-07T01:00:00Z,5/7/2016,Night
3977333714,1:00:00,0,43,2016-05-08T01:00:00Z,5/8/2016,Night
4020332650,1:00:00,97,412,2016-04-16T01:00:00Z,4/16/2016,Night
4020332650,1:00:00,14,132,2016-05-04T01:00:00Z,5/4/2016,Night
5577150313,1:00:00,68,286,2016-05-03T01:00:00Z,5/3/2016,Night
6117666160,1:00:00,22,121,2016-04-17T01:00:00Z,4/17/2016,Night
7086361926,1:00:00,17,133,2016-04-30T01:00:00Z,4/30/2016,Night
8792009665,1:00:00,20,118,2016-04-23T01:00:00Z,4/23/2016,Night
8792009665,1:00:00,38,169,2016-04-24T01:00:00Z,4/24/2016,Night
8792009665,1:00:00,10,109,2016-04-27T01:00:00Z,4/27/2016,Night
8792009665,1:00:00,10,108,2016-04-29T01:00:00Z,4/29/2016,Night
8792009665,1:00:00,14,116,2016-05-03T01:00:00Z,5/3/2016,Night
8877689391,1:00:00,39,234,2016-04-17T01:00:00Z,4/17/2016,Night
1503960366,2:00:00,1,49,2016-04-23T02:00:00Z,4/23/2016,Night
1503960366,2:00:00,0,48,2016-04-24T02:00:00Z,4/24/2016,Night
1503960366,2:00:00,0,51,2016-04-26T02:00:00Z,4/26/2016,Night
1503960366,2:00:00,0,48,2016-04-28T02:00:00Z,4/28/2016,Night
1503960366,2:00:00,1,49,2016-05-03T02:00:00Z,5/3/2016,Night
1624580081,2:00:00,1,51,2016-04-14T02:00:00Z,4/14/2016,Night
1624580081,2:00:00,1,51,2016-04-18T02:00:00Z,4/18/2016,Night
1624580081,2:00:00,1,51,2016-04-30T02:00:00Z,4/30/2016,Night
1624580081,2:00:00,1,51,2016-05-01T02:00:00Z,5/1/2016,Night
1624580081,2:00:00,1,51,2016-05-05T02:00:00Z,5/5/2016,Night
1624580081,2:00:00,1,51,2016-05-10T02:00:00Z,5/10/2016,Night
1644430081,2:00:00,7,111,2016-04-22T02:00:00Z,4/22/2016,Night
1644430081,2:00:00,36,152,2016-05-06T02:00:00Z,5/6/2016,Night
1644430081,2:00:00,21,167,2016-05-08T02:00:00Z,5/8/2016,Night
1844505072,2:00:00,25,117,2016-05-01T02:00:00Z,5/1/2016,Night
2026352035,2:00:00,1,48,2016-04-16T02:00:00Z,4/16/2016,Night
2026352035,2:00:00,1,48,2016-04-20T02:00:00Z,4/20/2016,Night
2026352035,2:00:00,1,48,2016-05-12T02:00:00Z,5/12/2016,Night
3977333714,2:00:00,1,43,2016-04-13T02:00:00Z,4/13/2016,Night
3977333714,2:00:00,3,46,2016-04-15T02:00:00Z,4/15/2016,Night
3977333714,2:00:00,0,43,2016-04-17T02:00:00Z,4/17/2016,Night
3977333714,2:00:00,1,43,2016-04-21T02:00:00Z,4/21/2016,Night
3977333714,2:00:00,1,44,2016-04-25T02:00:00Z,4/25/2016,Night
3977333714,2:00:00,1,43,2016-04-29T02:00:00Z,4/29/2016,Night
3977333714,2:00:00,1,43,2016-04-30T02:00:00Z,4/30/2016,Night
3977333714,2:00:00,0,43,2016-05-07T02:00:00Z,5/7/2016,Night
4020332650,2:00:00,118,476,2016-04-16T02:00:00Z,4/16/2016,Night
4020332650,2:00:00,7,107,2016-05-08T02:00:00Z,5/8/2016,Night
4702921684,2:00:00,8,109,2016-04-13T02:00:00Z,4/13/2016,Night
5577150313,2:00:00,39,213,2016-05-03T02:00:00Z,5/3/2016,Night
5577150313,2:00:00,11,131,2016-05-04T02:00:00Z,5/4/2016,Night
6117666160,2:00:00,18,105,2016-05-01T02:00:00Z,5/1/2016,Night
8877689391,2:00:00,43,236,2016-04-17T02:00:00Z,4/17/2016,Night
1503960366,3:00:00,1,48,2016-04-16T03:00:00Z,4/16/2016,Night
1503960366,3:00:00,1,49,2016-04-17T03:00:00Z,4/17/2016,Night
1503960366,3:00:00,0,48,2016-04-20T03:00:00Z,4/20/2016,Night
1503960366,3:00:00,0,48,2016-04-21T03:00:00Z,4/21/2016,Night
1503960366,3:00:00,0,48,2016-04-24T03:00:00Z,4/24/2016,Night
1503960366,3:00:00,1,49,2016-04-30T03:00:00Z,4/30/2016,Night
1503960366,3:00:00,1,48,2016-05-01T03:00:00Z,5/1/2016,Night
1503960366,3:00:00,1,49,2016-05-02T03:00:00Z,5/2/2016,Night
1503960366,3:00:00,1,49,2016-05-11T03:00:00Z,5/11/2016,Night
1624580081,3:00:00,1,51,2016-04-12T03:00:00Z,4/12/2016,Night
1624580081,3:00:00,1,51,2016-05-06T03:00:00Z,5/6/2016,Night
1624580081,3:00:00,1,51,2016-05-11T03:00:00Z,5/11/2016,Night
1644430081,3:00:00,35,155,2016-05-06T03:00:00Z,5/6/2016,Night
2026352035,3:00:00,1,48,2016-04-13T03:00:00Z,4/13/2016,Night
2026352035,3:00:00,3,51,2016-04-15T03:00:00Z,4/15/2016,Night
2026352035,3:00:00,1,48,2016-04-27T03:00:00Z,4/27/2016,Night
2026352035,3:00:00,1,48,2016-04-28T03:00:00Z,4/28/2016,Night
2026352035,3:00:00,1,48,2016-05-06T03:00:00Z,5/6/2016,Night
2026352035,3:00:00,1,48,2016-05-11T03:00:00Z,5/11/2016,Night
3977333714,3:00:00,2,44,2016-04-12T03:00:00Z,4/12/2016,Night
3977333714,3:00:00,2,45,2016-04-19T03:00:00Z,4/19/2016,Night
3977333714,3:00:00,1,43,2016-04-22T03:00:00Z,4/22/2016,Night
3977333714,3:00:00,2,46,2016-04-26T03:00:00Z,4/26/2016,Night
3977333714,3:00:00,1,43,2016-04-27T03:00:00Z,4/27/2016,Night
3977333714,3:00:00,1,43,2016-04-28T03:00:00Z,4/28/2016,Night
3977333714,3:00:00,3,46,2016-05-01T03:00:00Z,5/1/2016,Night
3977333714,3:00:00,2,44,2016-05-05T03:00:00Z,5/5/2016,Night
3977333714,3:00:00,2,44,2016-05-07T03:00:00Z,5/7/2016,Night
4020332650,3:00:00,6,124,2016-04-16T03:00:00Z,4/16/2016,Night
4319703577,3:00:00,3,67,2016-04-24T03:00:00Z,4/24/2016,Night
4388161847,3:00:00,13,119,2016-05-06T03:00:00Z,5/6/2016,Night
6117666160,3:00:00,3,67,2016-04-28T03:00:00Z,4/28/2016,Night
1503960366,4:00:00,0,48,2016-04-12T04:00:00Z,4/12/2016,Night
1503960366,4:00:00,1,49,2016-04-16T04:00:00Z,4/16/2016,Night
1503960366,4:00:00,0,48,2016-04-17T04:00:00Z,4/17/2016,Night
1503960366,4:00:00,0,48,2016-04-20T04:00:00Z,4/20/2016,Night
1503960366,4:00:00,1,49,2016-04-24T04:00:00Z,4/24/2016,Night
1503960366,4:00:00,0,48,2016-04-26T04:00:00Z,4/26/2016,Night
1503960366,4:00:00,0,48,2016-04-28T04:00:00Z,4/28/2016,Night
1503960366,4:00:00,1,48,2016-05-06T04:00:00Z,5/6/2016,Night
1503960366,4:00:00,0,48,2016-05-07T04:00:00Z,5/7/2016,Night
1503960366,4:00:00,1,48,2016-05-08T04:00:00Z,5/8/2016,Night
2026352035,4:00:00,1,48,2016-04-15T04:00:00Z,4/15/2016,Night
2026352035,4:00:00,1,48,2016-04-16T04:00:00Z,4/16/2016,Night
2026352035,4:00:00,1,48,2016-05-02T04:00:00Z,5/2/2016,Night
2026352035,4:00:00,1,48,2016-05-04T04:00:00Z,5/4/2016,Night
2320127002,4:00:00,6,67,2016-04-23T04:00:00Z,4/23/2016,Night
3977333714,4:00:00,1,43,2016-04-26T04:00:00Z,4/26/2016,Night
3977333714,4:00:00,1,43,2016-04-28T04:00:00Z,4/28/2016,Night
3977333714,4:00:00,1,44,2016-05-02T04:00:00Z,5/2/2016,Night
3977333714,4:00:00,1,43,2016-05-07T04:00:00Z,5/7/2016,Night
3977333714,4:00:00,1,43,2016-05-10T04:00:00Z,5/10/2016,Night
4319703577,4:00:00,4,67,2016-05-02T04:00:00Z,5/2/2016,Night
4388161847,4:00:00,22,141,2016-05-06T04:00:00Z,5/6/2016,Night
5577150313,4:00:00,28,209,2016-05-03T04:00:00Z,5/3/2016,Night
5577150313,4:00:00,18,162,2016-05-04T04:00:00Z,5/4/2016,Night
6117666160,4:00:00,32,136,2016-05-02T04:00:00Z,5/2/2016,Night
8378563200,4:00:00,9,124,2016-04-12T04:00:00Z,4/12/2016,Night
8378563200,4:00:00,10,126,2016-04-13T04:00:00Z,4/13/2016,Night
8378563200,4:00:00,11,126,2016-04-14T04:00:00Z,4/14/2016,Night
8378563200,4:00:00,10,124,2016-04-18T04:00:00Z,4/18/2016,Night
8378563200,4:00:00,8,118,2016-04-19T04:00:00Z,4/19/2016,Night
8378563200,4:00:00,7,117,2016-04-20T04:00:00Z,4/20/2016,Night
8378563200,4:00:00,9,122,2016-04-21T04:00:00Z,4/21/2016,Night
8378563200,4:00:00,11,129,2016-04-22T04:00:00Z,4/22/2016,Night
8378563200,4:00:00,9,122,2016-04-25T04:00:00Z,4/25/2016,Night
8378563200,4:00:00,10,125,2016-05-02T04:00:00Z,5/2/2016,Night
8378563200,4:00:00,9,121,2016-05-03T04:00:00Z,5/3/2016,Night
8378563200,4:00:00,10,123,2016-05-05T04:00:00Z,5/5/2016,Night
8378563200,4:00:00,12,130,2016-05-06T04:00:00Z,5/6/2016,Night
8378563200,4:00:00,8,121,2016-05-09T04:00:00Z,5/9/2016,Night
8378563200,4:00:00,11,131,2016-05-10T04:00:00Z,5/10/2016,Night
8378563200,4:00:00,12,130,2016-05-11T04:00:00Z,5/11/2016,Night
1503960366,5:00:00,0,48,2016-04-12T05:00:00Z,4/12/2016,Morning
1503960366,5:00:00,1,49,2016-04-15T05:00:00Z,4/15/2016,Morning
1503960366,5:00:00,1,49,2016-04-16T05:00:00Z,4/16/2016,Morning
1503960366,5:00:00,0,48,2016-04-17T05:00:00Z,4/17/2016,Morning
1503960366,5:00:00,0,48,2016-04-23T05:00:00Z,4/23/2016,Morning
1503960366,5:00:00,0,48,2016-04-24T05:00:00Z,4/24/2016,Morning
1503960366,5:00:00,1,49,2016-04-25T05:00:00Z,4/25/2016,Morning
1503960366,5:00:00,1,49,2016-04-26T05:00:00Z,4/26/2016,Morning
1503960366,5:00:00,0,48,2016-04-29T05:00:00Z,4/29/2016,Morning
1503960366,5:00:00,0,48,2016-04-30T05:00:00Z,4/30/2016,Morning
1503960366,5:00:00,0,48,2016-05-01T05:00:00Z,5/1/2016,Morning
1503960366,5:00:00,1,49,2016-05-09T05:00:00Z,5/9/2016,Morning
1624580081,5:00:00,1,51,2016-04-17T05:00:00Z,4/17/2016,Morning
1624580081,5:00:00,1,51,2016-04-24T05:00:00Z,4/24/2016,Morning
1624580081,5:00:00,49,132,2016-05-01T05:00:00Z,5/1/2016,Morning
1624580081,5:00:00,1,51,2016-05-08T05:00:00Z,5/8/2016,Morning
2026352035,5:00:00,1,48,2016-04-13T05:00:00Z,4/13/2016,Morning
2026352035,5:00:00,1,48,2016-04-29T05:00:00Z,4/29/2016,Morning
2026352035,5:00:00,1,48,2016-05-04T05:00:00Z,5/4/2016,Morning
2320127002,5:00:00,5,66,2016-04-13T05:00:00Z,4/13/2016,Morning
2320127002,5:00:00,7,67,2016-04-27T05:00:00Z,4/27/2016,Morning
3372868164,5:00:00,7,66,2016-05-01T05:00:00Z,5/1/2016,Morning
3977333714,5:00:00,1,43,2016-04-14T05:00:00Z,4/14/2016,Morning
3977333714,5:00:00,2,44,2016-04-16T05:00:00Z,4/16/2016,Morning
3977333714,5:00:00,1,43,2016-04-18T05:00:00Z,4/18/2016,Morning
3977333714,5:00:00,1,44,2016-04-20T05:00:00Z,4/20/2016,Morning
3977333714,5:00:00,1,44,2016-04-22T05:00:00Z,4/22/2016,Morning
3977333714,5:00:00,1,43,2016-04-23T05:00:00Z,4/23/2016,Morning
3977333714,5:00:00,3,45,2016-04-30T05:00:00Z,4/30/2016,Morning
3977333714,5:00:00,1,43,2016-05-03T05:00:00Z,5/3/2016,Morning
4319703577,5:00:00,53,205,2016-05-05T05:00:00Z,5/5/2016,Morning
4388161847,5:00:00,48,214,2016-04-14T05:00:00Z,4/14/2016,Morning
4388161847,5:00:00,34,204,2016-04-15T05:00:00Z,4/15/2016,Morning
4388161847,5:00:00,66,259,2016-04-19T05:00:00Z,4/19/2016,Morning
4388161847,5:00:00,49,220,2016-04-20T05:00:00Z,4/20/2016,Morning
4388161847,5:00:00,28,170,2016-04-21T05:00:00Z,4/21/2016,Morning
4388161847,5:00:00,29,163,2016-04-25T05:00:00Z,4/25/2016,Morning
4388161847,5:00:00,40,202,2016-04-26T05:00:00Z,4/26/2016,Morning
4388161847,5:00:00,25,150,2016-04-27T05:00:00Z,4/27/2016,Morning
4388161847,5:00:00,55,226,2016-04-28T05:00:00Z,4/28/2016,Morning
4388161847,5:00:00,44,206,2016-04-29T05:00:00Z,4/29/2016,Morning
4388161847,5:00:00,66,310,2016-05-03T05:00:00Z,5/3/2016,Morning
4388161847,5:00:00,28,170,2016-05-04T05:00:00Z,5/4/2016,Morning
4388161847,5:00:00,28,156,2016-05-05T05:00:00Z,5/5/2016,Morning
4388161847,5:00:00,101,390,2016-05-06T05:00:00Z,5/6/2016,Morning
4388161847,5:00:00,29,167,2016-05-09T05:00:00Z,5/9/2016,Morning
4388161847,5:00:00,70,273,2016-05-10T05:00:00Z,5/10/2016,Morning
4388161847,5:00:00,30,162,2016-05-11T05:00:00Z,5/11/2016,Morning
4702921684,5:00:00,14,143,2016-05-03T05:00:00Z,5/3/2016,Morning
5577150313,5:00:00,11,107,2016-04-14T05:00:00Z,4/14/2016,Morning
5577150313,5:00:00,16,153,2016-04-15T05:00:00Z,4/15/2016,Morning
5577150313,5:00:00,20,137,2016-04-22T05:00:00Z,4/22/2016,Morning
5577150313,5:00:00,60,230,2016-04-26T05:00:00Z,4/26/2016,Morning
5577150313,5:00:00,11,108,2016-04-27T05:00:00Z,4/27/2016,Morning
5577150313,5:00:00,23,169,2016-04-28T05:00:00Z,4/28/2016,Morning
5577150313,5:00:00,25,201,2016-05-03T05:00:00Z,5/3/2016,Morning
5577150313,5:00:00,12,126,2016-05-04T05:00:00Z,5/4/2016,Morning
6117666160,5:00:00,1,66,2016-04-17T05:00:00Z,4/17/2016,Morning
6117666160,5:00:00,41,157,2016-05-02T05:00:00Z,5/2/2016,Morning
6775888955,5:00:00,70,273,2016-04-26T05:00:00Z,4/26/2016,Morning
7007744171,5:00:00,1,67,2016-04-13T05:00:00Z,4/13/2016,Morning
8378563200,5:00:00,165,669,2016-04-12T05:00:00Z,4/12/2016,Morning
8378563200,5:00:00,165,669,2016-04-13T05:00:00Z,4/13/2016,Morning
8378563200,5:00:00,150,616,2016-04-14T05:00:00Z,4/14/2016,Morning
8378563200,5:00:00,165,669,2016-04-18T05:00:00Z,4/18/2016,Morning
8378563200,5:00:00,165,669,2016-04-19T05:00:00Z,4/19/2016,Morning
8378563200,5:00:00,165,669,2016-04-20T05:00:00Z,4/20/2016,Morning
8378563200,5:00:00,165,669,2016-04-21T05:00:00Z,4/21/2016,Morning
8378563200,5:00:00,165,669,2016-04-22T05:00:00Z,4/22/2016,Morning
8378563200,5:00:00,165,669,2016-04-25T05:00:00Z,4/25/2016,Morning
8378563200,5:00:00,165,669,2016-05-02T05:00:00Z,5/2/2016,Morning
8378563200,5:00:00,165,669,2016-05-03T05:00:00Z,5/3/2016,Morning
8378563200,5:00:00,165,669,2016-05-05T05:00:00Z,5/5/2016,Morning
8378563200,5:00:00,165,669,2016-05-06T05:00:00Z,5/6/2016,Morning
8378563200,5:00:00,6,107,2016-05-07T05:00:00Z,5/7/2016,Morning
8378563200,5:00:00,165,669,2016-05-09T05:00:00Z,5/9/2016,Morning
8378563200,5:00:00,165,669,2016-05-10T05:00:00Z,5/10/2016,Morning
8378563200,5:00:00,165,669,2016-05-11T05:00:00Z,5/11/2016,Morning
1503960366,6:00:00,0,48,2016-04-12T06:00:00Z,4/12/2016,Morning
1503960366,6:00:00,0,48,2016-04-13T06:00:00Z,4/13/2016,Morning
1503960366,6:00:00,0,48,2016-04-16T06:00:00Z,4/16/2016,Morning
1503960366,6:00:00,0,48,2016-04-17T06:00:00Z,4/17/2016,Morning
1503960366,6:00:00,1,49,2016-04-19T06:00:00Z,4/19/2016,Morning
1503960366,6:00:00,0,48,2016-04-20T06:00:00Z,4/20/2016,Morning
1503960366,6:00:00,0,48,2016-04-21T06:00:00Z,4/21/2016,Morning
1503960366,6:00:00,1,49,2016-04-24T06:00:00Z,4/24/2016,Morning
1503960366,6:00:00,0,48,2016-04-26T06:00:00Z,4/26/2016,Morning
1503960366,6:00:00,0,48,2016-04-28T06:00:00Z,4/28/2016,Morning
1503960366,6:00:00,0,48,2016-04-30T06:00:00Z,4/30/2016,Morning
1503960366,6:00:00,1,49,2016-05-05T06:00:00Z,5/5/2016,Morning
1503960366,6:00:00,0,48,2016-05-06T06:00:00Z,5/6/2016,Morning
1503960366,6:00:00,1,48,2016-05-08T06:00:00Z,5/8/2016,Morning
1624580081,6:00:00,1,51,2016-04-15T06:00:00Z,4/15/2016,Morning
1624580081,6:00:00,1,51,2016-04-21T06:00:00Z,4/21/2016,Morning
1624580081,6:00:00,1,51,2016-04-26T06:00:00Z,4/26/2016,Morning
1624580081,6:00:00,1,51,2016-04-27T06:00:00Z,4/27/2016,Morning
1624580081,6:00:00,77,177,2016-05-01T06:00:00Z,5/1/2016,Morning
1624580081,6:00:00,1,51,2016-05-09T06:00:00Z,5/9/2016,Morning
2026352035,6:00:00,2,51,2016-04-26T06:00:00Z,4/26/2016,Morning
2026352035,6:00:00,1,48,2016-04-29T06:00:00Z,4/29/2016,Morning
2320127002,6:00:00,29,109,2016-05-06T06:00:00Z,5/6/2016,Morning
2320127002,6:00:00,6,67,2016-05-10T06:00:00Z,5/10/2016,Morning
2347167796,6:00:00,4,66,2016-04-19T06:00:00Z,4/19/2016,Morning
2873212765,6:00:00,8,66,2016-04-19T06:00:00Z,4/19/2016,Morning
2873212765,6:00:00,96,291,2016-04-27T06:00:00Z,4/27/2016,Morning
2873212765,6:00:00,92,226,2016-04-28T06:00:00Z,4/28/2016,Morning
2873212765,6:00:00,9,67,2016-05-02T06:00:00Z,5/2/2016,Morning
2873212765,6:00:00,11,67,2016-05-10T06:00:00Z,5/10/2016,Morning
3372868164,6:00:00,7,66,2016-04-26T06:00:00Z,4/26/2016,Morning
3372868164,6:00:00,7,67,2016-05-01T06:00:00Z,5/1/2016,Morning
3977333714,6:00:00,1,43,2016-04-13T06:00:00Z,4/13/2016,Morning
3977333714,6:00:00,1,44,2016-04-17T06:00:00Z,4/17/2016,Morning
3977333714,6:00:00,1,43,2016-04-21T06:00:00Z,4/21/2016,Morning
3977333714,6:00:00,2,44,2016-04-22T06:00:00Z,4/22/2016,Morning
3977333714,6:00:00,2,44,2016-04-29T06:00:00Z,4/29/2016,Morning
3977333714,6:00:00,0,43,2016-05-01T06:00:00Z,5/1/2016,Morning
3977333714,6:00:00,3,46,2016-05-02T06:00:00Z,5/2/2016,Morning
3977333714,6:00:00,1,44,2016-05-04T06:00:00Z,5/4/2016,Morning
3977333714,6:00:00,0,43,2016-05-05T06:00:00Z,5/5/2016,Morning
3977333714,6:00:00,1,43,2016-05-07T06:00:00Z,5/7/2016,Morning
3977333714,6:00:00,0,43,2016-05-08T06:00:00Z,5/8/2016,Morning
4319703577,6:00:00,82,279,2016-05-05T06:00:00Z,5/5/2016,Morning
4388161847,6:00:00,31,207,2016-04-14T06:00:00Z,4/14/2016,Morning
4388161847,6:00:00,31,239,2016-04-15T06:00:00Z,4/15/2016,Morning
4388161847,6:00:00,17,139,2016-04-16T06:00:00Z,4/16/2016,Morning
4388161847,6:00:00,17,126,2016-04-17T06:00:00Z,4/17/2016,Morning
4388161847,6:00:00,7,103,2016-04-18T06:00:00Z,4/18/2016,Morning
4388161847,6:00:00,68,300,2016-04-19T06:00:00Z,4/19/2016,Morning
4388161847,6:00:00,68,300,2016-04-20T06:00:00Z,4/20/2016,Morning
4388161847,6:00:00,39,229,2016-04-21T06:00:00Z,4/21/2016,Morning
4388161847,6:00:00,121,462,2016-04-22T06:00:00Z,4/22/2016,Morning
